protein,ECC,GO_Nb,SL_Nb,essential,ES
YIL151C,0.0,0.0,0.0,0,0.0
YKR096W,0.0,0.0,0.0,0,0.0
YPL153C,0.0,0.0,0.0,1,0.0
YBL053W,0.0,0.0,0.0,0,0.0
YEL069C,0.0,0.0,0.0,0,0.0
YPR165W,0.2635628744373145,5.439102564102564,1.5666666666666667,1,0.2635628744373145
YBL056W,0.0,0.0,0.0,0,0.0
YDR071C,0.0,0.0,0.0,0,0.0
YOR020C,0.21661945935201748,6.5,15.0,1,0.21661945935201748
YBL059W,0.0,0.0,0.0,0,0.0
YCR099C,0.0,0.0,0.0,0,0.0
YBL061C,5.820791692149178,333.0,268.5,0,5.820791692149178
YBL047C,0.6812869837827947,34.18015873015872,26.6,0,0.6812869837827947
YBL067C,0.0,0.0,0.0,0,0.0
YBL069W,0.0,0.0,0.0,0,0.0
YBL072C,0.03684922244759973,1.3333333333333333,7.583333333333333,0,0.03684922244759973
YBR023C,5.241190038559456,89.46847041847042,215.48333333333332,0,5.241190038559456
YDR129C,2.87480984227823,41.9599756968178,0.0,0,2.87480984227823
YDR207C,0.16483516483516483,0.0,0.0,0,0.0
YDR245W,1.3430797158403234,80.08333333333334,50.444444444444436,0,1.3430797158403234
YDR377W,0.0,0.0,0.0,0,0.0
YEL031W,0.944735873485574,46.87445887445888,75.16666666666667,0,0.944735873485574
YFL036W,0.0,0.0,0.0,0,0.0
YFR019W,1.905210962177375,31.77762515262516,66.16666666666666,0,1.905210962177375
YGR229C,6.556546796674101,258.8984293484294,979.3000000000002,0,6.556546796674101
YHR030C,6.34800822598046,244.7806637806638,0.0,0,6.34800822598046
YHR107C,2.1659762342254494,46.82234432234433,26.666666666666668,1,2.1659762342254494
YIL007C,0.0,0.0,0.0,0,0.0
YJL095W,4.259721149678192,164.5785714285714,574.25,0,4.259721149678192
YJL148W,0.20482157267801449,3.333333333333333,0.0,0,0.20482157267801449
YJR118C,1.3046875683278467,15.354329004329005,0.0,0,1.3046875683278467
YKL079W,1.953721284992806,23.138347763347767,111.03333333333333,0,1.953721284992806
YKL126W,0.0,0.0,0.0,0,0.0
YKL176C,0.0,0.0,0.0,0,0.0
YLL043W,0.8333788653801442,9.333333333333332,90.25,0,0.8333788653801442
YLR110C,0.35683600341986765,20.25,26.861111111111114,0,0.35683600341986765
YLR337C,3.0406965223275915,65.98492063492063,198.08333333333334,0,3.0406965223275915
YLR338W,0.24601686721362176,0.0,46.833333333333336,0,0.24601686721362176
YLR342W,2.6187736314318584,64.2827922077922,71.55666666666669,0,2.6187736314318584
YLR370C,0.2212834705290056,7.818253968253969,33.583333333333336,0,0.2212834705290056
YLR425W,0.12722942795668957,0.0,0.0,0,0.0
YML115C,0.736654491857801,4.55,34.11111111111111,0,0.736654491857801
YMR089C,0.37018255578093306,1.125,6.708333333333333,0,0.37018255578093306
YNL079C,0.8817146820769091,36.333333333333336,69.33333333333333,0,0.8817146820769091
YNL233W,3.140872976121201,123.75,0.0,0,3.140872976121201
YNL271C,5.050438682425754,188.812996214312,262.48888888888894,0,5.050438682425754
YNR051C,0.9912382891384154,34.12738095238095,0.0,0,0.9912382891384154
YOR035C,0.705627459532532,27.1,116.5,0,0.705627459532532
YPL193W,0.0,0.0,0.0,0,0.0
YBL063W,0.02538152610441767,2.033333333333333,3.0,0,0.02538152610441767
YPR141C,9.086065999112234,261.036507936508,361.0555555555556,0,9.086065999112234
YGR117C,0.0,0.0,0.0,0,0.0
YML091C,0.0,0.0,0.0,1,0.0
YJL203W,0.5696969696969697,9.333333333333334,9.5,1,0.5696969696969697
YBL068W,0.0,0.0,0.0,0,0.0
YOL061W,0.0,0.0,0.0,0,0.0
YGL008C,0.0,0.0,0.0,1,0.0
YBL071C,0.0,0.0,0.0,0,0.0
YNL261W,0.75,2.640151515151515,2.0,1,0.75
YBL075C,0.0,0.0,0.0,0,0.0
YBL078C,0.45,2.0075757575757573,0.4,0,0.45
YHR171W,1.0,5.822727272727273,31.7,0,1.0
YNL223W,0.1,3.157142857142857,1.0,0,0.1
YNR007C,0.8577519379844962,6.463636363636364,34.2,0,0.8577519379844962
YOL083W,0.0,0.0,0.0,0,0.0
YBL079W,0.46590909090909094,0.0,3.333333333333333,0,0.46590909090909094
YER105C,0.46590909090909094,0.0,3.333333333333333,0,0.46590909090909094
YLR335W,0.16830065359477125,3.035897435897436,5.777777777777778,0,0.16830065359477125
YOR098C,0.28188320782858595,4.275757575757575,9.944444444444443,1,0.28188320782858595
YBL082C,0.0,0.0,0.0,0,0.0
YEL002C,1.4166666666666665,0.0,5.166666666666667,1,1.4166666666666665
YBL084C,6.3576900223959045,11.878571428571428,39.75,1,6.3576900223959045
YDL008W,7.872477032771152,20.245238095238093,0.0,1,7.872477032771152
YDR118W,7.707956830750949,24.6,43.75,1,7.707956830750949
YFR036W,5.33398799781178,30.96190476190477,108.33333333333334,0,5.33398799781178
YGL240W,6.612561829651081,16.795238095238098,74.35,0,6.612561829651081
YHR166C,5.953366873065015,35.6,25.416666666666668,1,5.953366873065015
YKL022C,7.51906794186206,24.6,79.5,1,7.51906794186206
YLR127C,6.867552790346908,17.77619047619048,43.75,1,6.867552790346908
YNL172W,7.707956830750949,16.795238095238098,17.166666666666664,1,7.707956830750949
YOR249C,7.689522487316605,39.08333333333333,79.5,1,7.689522487316605
YBL085W,1.432279279028505,29.400757575757577,0.0,0,1.432279279028505
YDR085C,0.0,0.0,0.0,0,0.0
YER114C,1.999693739868064,115.5,48.66666666666667,0,1.999693739868064
YER124C,0.37675637056442013,5.0,0.0,0,0.37675637056442013
YIL118W,0.8750605314268753,8.5,3.4444444444444446,1,0.8750605314268753
YJR056C,0.12426900584795321,0.0,0.0,0,0.0
YKR055W,0.5337103204564113,5.25,3.4444444444444446,0,0.5337103204564113
YMR032W,0.5431054935081236,5.901515151515152,5.166666666666667,1,0.5431054935081236
YNL078W,0.0,0.0,0.0,0,0.0
YBL086C,0.0,0.0,0.0,0,0.0
YJR040W,0.0,0.0,0.0,0,0.0
YBL088C,0.0,0.0,0.0,0,0.0
YBR136W,0.0,0.0,0.0,1,0.0
YBL089W,0.0,0.0,0.0,0,0.0
YLR325C,0.0,0.0,0.0,0,0.0
YOR082C,0.0,0.0,0.0,0,0.0
YBL091C,0.0,0.0,0.0,0,0.0
YLR244C,0.0,0.0,0.0,0,0.0
YBL093C,0.11309523809523808,0.0,2.0,0,0.11309523809523808
YDR477W,0.7272727272727272,4.114285714285714,8.783333333333333,0,0.7272727272727272
YBL099W,0.0,0.0,0.0,0,0.0
YDR322C-A,0.0,0.0,0.0,0,0.0
YBL100W-A,0.0,0.0,0.0,0,0.0
YJL162C,0.0,0.0,0.0,0,0.0
YNL229C,0.0,0.0,0.0,0,0.0
YBL101C,0.062987012987013,3.0,10.0,0,0.062987012987013
YBL102W,0.0,0.0,0.0,1,0.0
YFL058W,0.0,0.0,0.0,0,0.0
YGR068C,0.0,0.0,0.0,0,0.0
YLR026C,1.2286435786435785,9.444444444444445,17.083333333333332,1,1.2286435786435785
YBL103C,0.0,0.0,0.0,0,0.0
YOL067C,0.012658227848101266,0.0,0.0,0,0.0
YBL105C,1.230327213522214,43.855772005772,0.0,1,1.230327213522214
YBR045C,0.8642857142857141,2.8,0.0,0,0.8642857142857141
YDL006W,1.3693709507040397,47.07936507936509,0.0,0,1.3693709507040397
YDL055C,0.03635620915032679,1.4285714285714286,6.0,1,0.03635620915032679
YDR017C,0.0,0.0,0.0,0,0.0
YDR436W,0.0,0.0,0.0,0,0.0
YER165W,0.8999999999999999,2.083333333333333,7.25,1,0.8999999999999999
YGR238C,0.2164855072463768,6.333333333333333,0.0,0,0.2164855072463768
YHR206W,0.0,0.0,0.0,0,0.0
YJR075W,3.1411692862955634,426.0,155.98333333333332,0,3.1411692862955634
YKL203C,1.478846153846154,7.697619047619048,10.05,1,1.478846153846154
YLR305C,0.05380200860832138,2.1666666666666665,0.0,1,0.05380200860832138
YML016C,0.01531986531986532,2.3956043956043955,0.0,0,0.01531986531986532
YMR307W,2.978760451013024,78.37626262626263,58.041666666666664,0,2.978760451013024
YOR008C,0.7143239987805767,7.005555555555556,24.75,0,0.7143239987805767
YOR231W,0.10263377926421405,0.0,0.0,0,0.0
YPL084W,0.17485600148643626,4.833333333333334,2.0,0,0.17485600148643626
YPR159W,0.31789594053744996,8.738095238095237,30.416666666666668,0,0.31789594053744996
YHR023W,0.5287537293355659,0.0,0.0,1,0.0
YHR161C,0.3333333333333333,0.0,1.0,0,0.3333333333333333
YIL033C,0.7030228758169934,4.165909090909091,2.0,0,0.7030228758169934
YOR197W,0.028508771929824563,0.0,0.0,0,0.0
YOR326W,3.269397177374331,91.31367243867244,371.5833333333333,1,3.269397177374331
YBL107C,0.0,0.0,0.0,0,0.0
YML116W,0.0,0.0,0.0,0,0.0
YBR003W,0.0,0.0,0.0,0,0.0
YBR004C,0.0,0.0,0.0,1,0.0
YLR082C,0.2610114300903774,0.0,4.916666666666667,0,0.2610114300903774
YBR006W,0.0,0.0,0.0,0,0.0
YKL023W,0.0,0.0,0.0,0,0.0
YBR009C,0.9523809523809523,0.0,0.0,1,0.0
YBR010W,0.9523809523809523,0.0,0.0,0,0.0
YNL031C,1.9285714285714284,0.0,0.0,0,0.0
YNL030W,1.9285714285714284,0.0,0.0,0,0.0
YBR013C,0.0,0.0,0.0,0,0.0
YGR292W,0.0,0.0,0.0,0,0.0
YBR015C,0.31713345463160697,3.966666666666667,24.125,0,0.31713345463160697
YBR017C,0.4887043189368771,5.9523809523809526,6.833333333333333,0,0.4887043189368771
YDR192C,0.5,5.886904761904763,3.0,0,0.5
YGL092W,0.0,0.0,0.0,1,0.0
YGL122C,0.25396825396825395,0.6153846153846154,5.833333333333333,1,0.25396825396825395
YGR119C,1.0420999433702285,33.666666666666664,20.304166666666667,1,1.0420999433702285
YKL068W,0.7759233926128591,22.428571428571423,11.0,0,0.7759233926128591
YMR047C,0.2635658914728683,36.99047619047619,23.52083333333333,1,0.2635658914728683
YNR069C,0.0,0.0,0.0,0,0.0
YOL123W,0.42896825396825394,2.2403846153846154,6.916666666666667,1,0.42896825396825394
YBR019C,0.0,0.0,0.0,0,0.0
YOL150C,0.0,0.0,0.0,0,0.0
YBR020W,0.0,0.0,0.0,0,0.0
YML051W,0.0,0.0,0.0,0,0.0
YEL021W,0.0,0.0,0.0,0,0.0
YOR128C,0.0,0.0,0.0,0,0.0
YBR057C,0.22497079439252338,10.333333333333332,3.777777777777778,0,0.22497079439252338
YBR077C,0.0,0.0,0.0,0,0.0
YDL032W,0.0,0.0,0.0,0,0.0
YDL033C,0.27247076484364624,13.214285714285715,0.0,0,0.27247076484364624
YDL223C,0.030228392297357815,0.0,9.45,0,0.030228392297357815
YEL044W,0.0,0.0,0.0,1,0.0
YGL200C,0.5989984587089336,14.666666666666666,19.333333333333336,0,0.5989984587089336
YGR135W,0.6840473702542669,8.031746031746032,49.85,0,0.6840473702542669
YKL041W,0.0,0.0,0.0,0,0.0
YKR020W,0.645622292207954,15.714285714285714,38.30555555555556,0,0.645622292207954
YLL039C,0.0,0.0,0.0,0,0.0
YMR116C,0.09272839229735783,0.0,26.25,0,0.09272839229735783
YOR312C,0.030228392297357815,0.0,9.45,0,0.030228392297357815
YPL069C,0.03764954257565095,0.0,0.0,0,0.0
YBR024W,1.0,1.1428571428571428,2.0,1,1.0
YBR037C,1.0,2.017857142857143,2.0,0,1.0
YLL009C,1.0,0.875,2.0,0,1.0
YBR025C,0.0,0.0,0.0,0,0.0
YNL207W,0.0,0.0,0.0,1,0.0
YBR033W,0.0,0.0,0.0,0,0.0
YNL228W,0.0,0.0,0.0,0,0.0
YBR034C,0.0,0.0,0.0,0,0.0
YDR432W,0.0,0.0,0.0,1,0.0
YBR036C,0.6374327956989247,2.083333333333333,7.975,0,0.6374327956989247
YBR265W,0.0,0.0,0.0,1,0.0
YDL015C,0.0,0.0,0.0,1,0.0
YDR062W,0.0,0.0,0.0,1,0.0
YDR208W,0.0,0.0,0.0,1,0.0
YDR270W,0.0,0.0,0.0,0,0.0
YDR297W,0.0,0.0,0.0,0,0.0
YER093C,0.738568376068376,2.8166666666666664,7.7375,1,0.738568376068376
YMR272C,0.5964704170263977,7.011904761904762,0.0,0,0.5964704170263977
YMR296C,0.0,0.0,0.0,1,0.0
YNL330C,0.14583333333333331,0.0,2.25,0,0.14583333333333331
YOL004W,0.1777749832327297,0.0,6.0,0,0.1777749832327297
YPL057C,0.4117383512544803,1.5,4.5,0,0.4117383512544803
YPL231W,0.0,0.0,0.0,1,0.0
YBR039W,0.0,0.0,0.0,0,0.0
YPR024W,0.5,2.761904761904762,0.0,0,0.5
YBR040W,0.0,0.0,0.0,0,0.0
YCL040W,0.0,0.0,0.0,0,0.0
YBR043C,0.0,0.0,0.0,0,0.0
YGR074W,0.13813813813813813,1.5,4.5,1,0.13813813813813813
YJL155C,0.0,0.0,0.0,0,0.0
YBR044C,0.0,0.0,0.0,0,0.0
YKL141W,0.0,0.0,0.0,1,0.0
YKL148C,0.0,0.0,0.0,0,0.0
YLL041C,0.0,0.0,0.0,0,0.0
YLR263W,0.5928571428571429,2.0,0.0,0,0.5928571428571429
YOR178C,0.5357142857142857,1.4285714285714286,0.0,0,0.5357142857142857
YOR329C,0.19285714285714284,0.0,0.0,1,0.0
YBR046C,0.0,0.0,0.0,0,0.0
YBR048W,0.0,0.0,0.0,0,0.0
YDR025W,0.0,0.0,0.0,0,0.0
YDR450W,0.0,0.0,0.0,0,0.0
YBR050C,0.2621212121212121,0.0,0.0,0,0.0
YDR028C,0.8196969696969697,0.0,26.083333333333332,0,0.8196969696969697
YBR052C,0.0,0.0,0.0,0,0.0
YDR032C,0.0,0.0,0.0,0,0.0
YBR054W,0.0,0.0,0.0,0,0.0
YDR190C,0.0,0.0,0.0,1,0.0
YBR055C,0.0,0.0,0.0,1,0.0
YDL064W,0.0,0.0,0.0,1,0.0
YPR082C,0.0,0.0,0.0,1,0.0
YCL055W,0.35,3.0,6.0,0,0.35
YDR206W,0.0,0.0,0.0,0,0.0
YGL192W,0.35,2.1666666666666665,3.111111111111111,0,0.35
YIL144W,1.17016317016317,9.566666666666668,24.666666666666664,1,1.17016317016317
YBR058C,0.0,0.0,0.0,0,0.0
YOL059W,0.0,0.0,0.0,0,0.0
YOL064C,0.0,0.0,0.0,0,0.0
YOL113W,0.0,0.0,0.0,0,0.0
YOL132W,0.0,0.0,0.0,0,0.0
YOL156W,0.0,0.0,0.0,0,0.0
YBR059C,0.0,0.0,0.0,0,0.0
YER144C,0.0,0.0,0.0,0,0.0
YBR060C,0.5,2.1818181818181817,2.0,1,0.5
YPR019W,0.75,0.4583333333333333,2.0,1,0.75
YBR061C,0.0,0.0,0.0,0,0.0
YBR300C,0.0,0.0,0.0,0,0.0
YDR383C,0.13425925925925924,15.0,2.25,0,0.13425925925925924
YDR461W,0.0,0.0,0.0,0,0.0
YER028C,0.0,0.0,0.0,0,0.0
YGR195W,2.0,6.008391608391609,6.083333333333333,1,2.0
YGR201C,0.0,0.0,0.0,0,0.0
YGR219W,0.0,0.0,0.0,0,0.0
YGR235C,0.0,0.0,0.0,0,0.0
YGR277C,0.0,0.0,0.0,1,0.0
YHL011C,0.3333333333333333,0.0,4.5,0,0.3333333333333333
YHR008C,0.0,0.0,0.0,0,0.0
YHR022C,0.0,0.0,0.0,0,0.0
YHR026W,0.0,0.0,0.0,0,0.0
YHR058C,0.02282051282051282,1.6,2.0,1,0.02282051282051282
YHR059W,0.0,0.0,0.0,0,0.0
YJL097W,0.17045454545454547,1.4545454545454546,1.3333333333333333,1,0.17045454545454547
YJL140W,0.0,0.0,0.0,0,0.0
YJL166W,0.0,0.0,0.0,0,0.0
YBR064W,0.0,0.0,0.0,0,0.0
YOR317W,0.0,0.0,0.0,0,0.0
YBR066C,0.0,0.0,0.0,0,0.0
YBR067C,0.0,0.0,0.0,0,0.0
YNL237W,0.0,0.0,0.0,0,0.0
YPR138C,0.0,0.0,0.0,0,0.0
YBR068C,0.0,0.0,0.0,0,0.0
YJL129C,0.0,0.0,0.0,0,0.0
YKL106W,0.0,0.0,0.0,0,0.0
YKR050W,0.0,0.0,0.0,0,0.0
YOR133W,0.0,0.0,0.0,0,0.0
YBR069C,0.0,0.0,0.0,0,0.0
YOL109W,0.0,0.0,0.0,0,0.0
YBR073W,0.0,0.0,0.0,0,0.0
YER179W,0.0,0.0,0.0,0,0.0
YBR074W,0.0,0.0,0.0,0,0.0
YMR083W,0.0,0.0,0.0,0,0.0
YKR007W,0.4583333333333333,2.230769230769231,2.0,0,0.4583333333333333
YMR004W,0.4203435093879831,6.285714285714286,2.25,0,0.4203435093879831
YOR045W,0.26785714285714285,2.2666666666666666,2.0,0,0.26785714285714285
YBR079C,0.3333333333333333,3.333333333333333,2.0,1,0.3333333333333333
YMR309C,1.3333333333333333,7.374999999999999,3.0,1,1.3333333333333333
YNL243W,1.3144489062245601,4.820346320346321,1.5,1,1.3144489062245601
YOR361C,1.6666666666666667,23.0,4.0,1,1.6666666666666667
YBR081C,9.246028116955637,49.51964994070257,19.5,0,9.246028116955637
YBR198C,8.513091465002894,70.74444444444444,14.0,1,8.513091465002894
YDR145W,8.620421219647225,64.94444444444444,13.0,1,8.620421219647225
YDR167W,5.0329205366357055,54.503912066605565,19.0,1,5.0329205366357055
YDR176W,7.0622928140048415,52.28141332351858,29.833333333333336,0,7.0622928140048415
YDR448W,7.867175961293606,51.67700077700078,16.0,0,7.867175961293606
YGL112C,8.113730851192152,58.27832167832168,13.0,1,8.113730851192152
YGR252W,8.277748253451577,42.61204059098795,42.333333333333336,0,8.277748253451577
YHR099W,8.554487153713161,45.76175520386047,13.0,1,8.554487153713161
YMR236W,7.753875330036321,81.22222222222223,13.0,1,7.753875330036321
YNL236W,1.4105718842560948,14.942857142857145,38.333333333333336,0,1.4105718842560948
YOL051W,1.1215111642743223,2.1142857142857143,20.333333333333332,0,1.1215111642743223
YOL148C,8.805122839649693,154.39999999999998,61.333333333333336,0,8.805122839649693
YOR290C,1.3402317552775218,8.83157894736842,6.0,0,1.3402317552775218
YPL254W,8.696619849784211,95.83333333333334,16.5,0,8.696619849784211
YBR082C,0.6666666666666666,0.0,0.0,0,0.0
YDR059C,1.0833333333333333,0.0,0.0,0,0.0
YDR177W,0.6666666666666666,0.0,0.0,1,0.0
YMR022W,0.41666666666666663,0.0,0.0,0,0.0
YBR083W,0.0,0.0,0.0,0,0.0
YKL043W,0.0,0.0,0.0,0,0.0
YBR085W,0.24545454545454548,0.0,0.0,0,0.0
YDL143W,1.5266233766233768,3.0,3.0,1,1.5266233766233768
YBR087W,0.3055555555555556,2.303571428571429,2.0,1,0.3055555555555556
YBR088C,0.0,0.0,0.0,1,0.0
YDR328C,1.439234449760765,12.16029411764706,10.166666666666666,1,1.439234449760765
YER173W,2.5273134977858933,117.7142857142857,145.83333333333331,0,2.5273134977858933
YJR068W,0.7254901960784313,3.4178571428571427,4.0,1,0.7254901960784313
YLR390W,0.0,0.0,0.0,0,0.0
YJR043C,7.3796381851397825,169.82084500466854,422.1666666666667,0,7.3796381851397825
YOR217W,0.3055555555555556,2.128571428571429,2.0,1,0.3055555555555556
YBR090C,0.0,0.0,0.0,0,0.0
YBR091C,1.3333333333333333,7.0,4.0,1,1.3333333333333333
YDL217C,1.5333333333333332,7.6,4.0,1,1.5333333333333332
YEL020W-A,0.41666666666666663,2.0,2.0,1,0.41666666666666663
YHR005C-A,1.5499999999999998,6.199999999999999,4.0,1,1.5499999999999998
YOR297C,1.5333333333333334,5.425000000000001,4.0,1,1.5333333333333334
YOR334W,0.0,0.0,0.0,0,0.0
YBR093C,0.0,0.0,0.0,0,0.0
YKR106W,0.0,0.0,0.0,0,0.0
YML077W,4.820039682539683,55.1,28.958333333333332,1,4.820039682539683
YBR094W,1.0521922316824803,10.198809523809524,66.83333333333334,0,1.0521922316824803
YBR194W,0.0,0.0,0.0,0,0.0
YCR086W,0.9691869114599146,32.99523809523809,21.0,0,0.9691869114599146
YDL162C,0.0,0.0,0.0,0,0.0
YDR363W,2.560078629360146,64.8,154.31666666666666,0,2.560078629360146
YER019W,0.22773418264943263,10.292857142857144,13.0,0,0.22773418264943263
YER041W,0.0,0.0,0.0,0,0.0
YLR234W,4.019392839373574,77.58658008658008,0.0,0,4.019392839373574
YLR373C,0.4707677514770242,40.83333333333333,11.277777777777779,0,0.4707677514770242
YML028W,0.0864787036309851,0.0,0.0,0,0.0
YMR038C,1.0469176711516388,70.28571428571429,28.72222222222222,0,1.0469176711516388
YMR190C,5.357477337589515,110.90243367743368,109.82222222222221,0,5.357477337589515
YNL153C,14.201299518595862,1283.6678571428572,0.0,0,14.201299518595862
YNL297C,0.13496529022418371,3.74512987012987,0.0,0,0.13496529022418371
YOR001W,0.0,0.0,0.0,0,0.0
YOR144C,6.38440307377506,188.69047619047612,233.41666666666666,0,6.38440307377506
YPL024W,1.8068454903874833,15.333333333333334,38.416666666666664,0,1.8068454903874833
YBR097W,0.0,0.0,0.0,0,0.0
YBR288C,0.4102218225419664,13.75,9.833333333333332,0,0.4102218225419664
YLR240W,0.325,0.8,0.0,1,0.325
YBR098W,2.5782260008889057,16.304761904761904,119.5,0,2.5782260008889057
YDR369C,1.3197990577553718,19.61904761904762,0.0,0,1.3197990577553718
YKL113C,6.332495829042847,182.6426129426129,130.38888888888889,0,6.332495829042847
YLR235C,2.3222751419860086,15.298160173160174,0.0,0,2.3222751419860086
YBR101C,0.0,0.0,0.0,0,0.0
YBR014C,0.0,0.0,0.0,0,0.0
YHL021C,0.0,0.0,0.0,0,0.0
YJL117W,0.0,0.0,0.0,0,0.0
YKL171W,0.0,0.0,0.0,0,0.0
YLL062C,0.0,0.0,0.0,0,0.0
YLR074C,0.0,0.0,0.0,0,0.0
YLR194C,0.0,0.0,0.0,0,0.0
YMR092C,0.17857142857142855,2.0296052631578947,2.0,0,0.17857142857142855
YMR173W,0.0,0.0,0.0,0,0.0
YOL011W,0.0,0.0,0.0,0,0.0
YPL136W,0.0,0.0,0.0,0,0.0
YBR102C,0.6428571428571428,3.4166666666666665,0.0,1,0.6428571428571428
YLR166C,1.8347457627118644,14.666666666666668,0.0,1,1.8347457627118644
YDR227W,0.325,0.0,4.5,0,0.325
YGL023C,0.17261904761904762,0.0,1.0,0,0.17261904761904762
YGL236C,0.17261904761904762,0.0,2.0,1,0.17261904761904762
YIL112W,0.07464607464607464,0.0,0.0,0,0.0
YJR141W,0.0,0.0,0.0,1,0.0
YMR061W,1.6083333333333332,2.5,7.5,1,1.6083333333333332
YOR319W,0.18627450980392157,2.5,4.5,1,0.18627450980392157
YBR107C,2.0600874058287166,98.16666666666669,81.83333333333334,0,2.0600874058287166
YPL018W,4.6306855538800376,83.38803418803418,116.33333333333334,0,4.6306855538800376
YBR108W,0.20916874175922134,7.058333333333334,2.0,0,0.20916874175922134
YCR009C,6.8544545832793435,211.37608225108224,796.0,0,6.8544545832793435
YGR136W,0.1736111111111111,8.0,0.0,0,0.1736111111111111
YBR109C,0.031441906165561286,0.8181818181818182,0.0,1,0.031441906165561286
YCR065W,0.39544166976017764,12.166666666666666,14.25,0,0.39544166976017764
YDR356W,0.4,0.8181818181818182,1.5,1,0.4
YFR014C,0.0,0.0,0.0,0,0.0
YGL043W,0.0,0.0,0.0,0,0.0
YLR433C,0.0,0.0,0.0,0,0.0
YML057W,0.0,0.0,0.0,0,0.0
YMR109W,3.3027589659914396,37.66464646464647,144.0,0,3.3027589659914396
YOL016C,0.0,0.0,0.0,0,0.0
YBR110W,0.0,0.0,0.0,1,0.0
YBR112C,0.2121212121212121,1.0,16.25,1,0.2121212121212121
YCR084C,0.0,0.0,0.0,0,0.0
YDL194W,0.0,0.0,0.0,0,0.0
YDR043C,0.2121212121212121,1.0,16.25,0,0.2121212121212121
YMR240C,0.0,0.0,0.0,1,0.0
YOR140W,0.15655577299412915,0.4,4.5,0,0.15655577299412915
YBR113W,0.0,0.0,0.0,0,0.0
YDL043C,0.6974747474747475,13.583333333333334,21.5,1,0.6974747474747475
YBR114W,0.012389719984656693,2.023809523809524,0.0,0,0.012389719984656693
YJR052W,0.0,0.0,0.0,0,0.0
YLR147C,0.0644927536231884,4.714285714285714,0.0,1,0.0644927536231884
YBR117C,0.0,0.0,0.0,0,0.0
YLR249W,0.0,0.0,0.0,1,0.0
YBR119W,0.0,0.0,0.0,0,0.0
YDR110W,0.0,0.0,0.0,0,0.0
YLR223C,0.0,0.0,0.0,1,0.0
YLR449W,0.0,0.0,0.0,0,0.0
YNL227C,0.0,0.0,0.0,0,0.0
YBR123C,0.0,0.0,0.0,1,0.0
YGR047C,0.0,0.0,0.0,1,0.0
YOR110W,0.0,0.0,0.0,1,0.0
YBR125C,0.0,0.0,0.0,0,0.0
YBR126C,0.8890845070422534,2.033333333333333,5.0,0,0.8890845070422534
YDL022W,0.0,0.0,0.0,0,0.0
YGL035C,0.0,0.0,0.0,0,0.0
YGL253W,0.13617891754909825,4.744047619047619,0.0,0,0.13617891754909825
YML100W,1.5714285714285714,2.4,3.0,0,1.5714285714285714
YMR261C,1.5714285714285714,1.6666666666666667,3.0,0,1.5714285714285714
YBR127C,0.0,0.0,0.0,0,0.0
YBR128C,0.0,0.0,0.0,0,0.0
YPL120W,0.5894935146773093,2.5,0.0,0,0.5894935146773093
YBR130C,0.0,0.0,0.0,0,0.0
YBR131W,0.2569444444444445,7.0,2.0,0,0.2569444444444445
YML001W,0.2882399962383035,2.1832611832611835,18.666666666666668,0,0.2882399962383035
YBR133C,0.1625,1.1,4.5,0,0.1625
YDL154W,0.0,0.0,0.0,0,0.0
YER087W,0.0,0.0,0.0,0,0.0
YKL101W,0.21049136053122341,31.23611111111111,2.0,1,0.21049136053122341
YPL016W,1.1431029037369056,8.83157894736842,1.9999999999999998,1,1.1431029037369056
YBR134W,0.0,0.0,0.0,0,0.0
YBR252W,0.0,0.0,0.0,1,0.0
YDL155W,0.33600023794660866,24.52380952380952,0.0,1,0.33600023794660866
YDR078C,0.41666666666666663,2.5,2.0,0,0.41666666666666663
YGR108W,0.1468253968253968,7.699999999999999,0.0,0,0.1468253968253968
YLR210W,1.586222594656907,94.91666666666669,0.0,0,1.586222594656907
YPR119W,0.9324534869601013,76.68831168831169,0.0,0,0.9324534869601013
YDR499W,0.8333333333333333,4.25,1.5,1,0.8333333333333333
YGR180C,0.0,0.0,0.0,0,0.0
YBR138C,0.0,0.0,0.0,0,0.0
YIL046W,0.5140293916609706,2.5955882352941178,7.416666666666667,1,0.5140293916609706
YBR139W,0.0,0.0,0.0,0,0.0
YOR381W,0.0,0.0,0.0,0,0.0
YBR195C,0.03673245614035087,0.0,1.0,0,0.03673245614035087
YBR141C,0.0,0.0,0.0,0,0.0
YDR372C,0.20719424460431657,2.207792207792208,0.0,0,0.20719424460431657
YGL091C,0.0,0.0,0.0,1,0.0
YBR143C,0.3611111111111111,0.0,4.5,1,0.3611111111111111
YDR172W,0.3611111111111111,0.0,4.5,1,0.3611111111111111
YMR080C,0.35460992907801414,0.0,3.25,0,0.35460992907801414
YBR146W,0.0,0.0,0.0,0,0.0
YIL070C,0.0,0.0,0.0,0,0.0
YBR149W,0.0,0.0,0.0,0,0.0
YDL211C,0.0,0.0,0.0,0,0.0
YNL128W,0.0,0.0,0.0,0,0.0
YBR152W,0.0,0.0,0.0,1,0.0
YGR075C,0.0,0.0,0.0,1,0.0
YBR154C,0.0,0.0,0.0,1,0.0
YFL023W,0.0,0.0,0.0,1,0.0
YOR116C,0.0,0.0,0.0,1,0.0
YBR155W,0.2222222222222222,4.2,4.5,1,0.2222222222222222
YDR463W,0.0,0.0,0.0,0,0.0
